id,text
"Kafr Zaytā,Syria,Hama","Kafr Zaytā,Syria,Hama"
"Kafr Takhārīm,Syria,Idlib","Kafr Takhārīm,Syria,Idlib"
"Kafr Nubl,Syria,Idlib","Kafr Nubl,Syria,Idlib"
"Kafr Lāhā,Syria,Homs","Kafr Lāhā,Syria,Homs"
"Jisr ash Shughūr,Syria,Idlib","Jisr ash Shughūr,Syria,Idlib"
"Jayrūd,Syria,Rif-dimashq","Jayrūd,Syria,Rif-dimashq"
"Jarābulus,Syria,Aleppo","Jarābulus,Syria,Aleppo"
"Jablah,Syria,Latakia","Jablah,Syria,Latakia"
"‘Irbīn,Syria,Rif-dimashq","‘Irbīn,Syria,Rif-dimashq"
"Inkhil,Syria,Daraa","Inkhil,Syria,Daraa"
"Idlib,Syria,Idlib","Idlib,Syria,Idlib"
"Homs,Syria,Homs","Homs,Syria,Homs"
"Ḩarastā,Syria,Rif-dimashq","Ḩarastā,Syria,Rif-dimashq"
"Ḩamāh,Syria,Hama","Ḩamāh,Syria,Hama"
"Ḩalfāyā,Syria,Hama","Ḩalfāyā,Syria,Hama"
"Aleppo,Syria,Aleppo","Aleppo,Syria,Aleppo"
"Douma,Syria,Rif-dimashq","Douma,Syria,Rif-dimashq"
"Damascus,Syria,Dimashq","Damascus,Syria,Dimashq"
"Dayr Ḩāfir,Syria,Aleppo","Dayr Ḩāfir,Syria,Aleppo"
"Deir ez-Zor,Syria,Deir ez-Zor","Deir ez-Zor,Syria,Deir ez-Zor"
"Ad Darbāsīyah,Syria,Al-Hasakah","Ad Darbāsīyah,Syria,Al-Hasakah"
"Dārayyā,Syria,Rif-dimashq","Dārayyā,Syria,Rif-dimashq"
"Dar‘ā,Syria,Daraa","Dar‘ā,Syria,Daraa"
"Binnish,Syria,Idlib","Binnish,Syria,Idlib"
"Bāniyās,Syria,Tartus","Bāniyās,Syria,Tartus"
"Az Zabadānī,Syria,Rif-dimashq","Az Zabadānī,Syria,Rif-dimashq"
"I‘zāz,Syria,Aleppo","I‘zāz,Syria,Aleppo"
"‘Ayn al ‘Arab,Syria,Aleppo","‘Ayn al ‘Arab,Syria,Aleppo"
"At Tall,Syria,Rif-dimashq","At Tall,Syria,Rif-dimashq"
"Ath Thawrah,Syria,Ar-Raqqah","Ath Thawrah,Syria,Ar-Raqqah"
"As Suwaydā’,Syria,As-Suwayda","As Suwaydā’,Syria,As-Suwayda"
"Aş Şanamayn,Syria,Daraa","Aş Şanamayn,Syria,Daraa"
"As Safīrah,Syria,Aleppo","As Safīrah,Syria,Aleppo"
"Ar Rastan,Syria,Homs","Ar Rastan,Syria,Homs"
"Ar Raqqah,Syria,Ar-Raqqah","Ar Raqqah,Syria,Ar-Raqqah"
"An Nabk,Syria,Rif-dimashq","An Nabk,Syria,Rif-dimashq"
"Al Quţayfah,Syria,Rif-dimashq","Al Quţayfah,Syria,Rif-dimashq"
"Al Quşayr,Syria,Homs","Al Quşayr,Syria,Homs"
"Al Qunayţirah,Syria,Quneitra","Al Qunayţirah,Syria,Quneitra"
"Al Qaryatayn,Syria,Homs","Al Qaryatayn,Syria,Homs"
"Al Mayādīn,Syria,Deir ez-Zor","Al Mayādīn,Syria,Deir ez-Zor"
"Latakia,Syria,Latakia","Latakia,Syria,Latakia"
"Al Kiswah,Syria,Rif-dimashq","Al Kiswah,Syria,Rif-dimashq"
"Al Ḩasakah,Syria,Al-Hasakah","Al Ḩasakah,Syria,Al-Hasakah"
"Al Ḩarāk,Syria,Daraa","Al Ḩarāk,Syria,Daraa"
"Al Bāb,Syria,Aleppo","Al Bāb,Syria,Aleppo"
"‘Afrīn,Syria,Aleppo","‘Afrīn,Syria,Aleppo"
"Ad Dānā,Syria,Idlib","Ad Dānā,Syria,Idlib"
"Ālbū Kamāl,Syria,Deir ez-Zor","Ālbū Kamāl,Syria,Deir ez-Zor"
"Hajīn,Syria,Deir ez-Zor","Hajīn,Syria,Deir ez-Zor"
"Mbabane,Swaziland,Hhohho","Mbabane,Swaziland,Hhohho"
"Manzini,Swaziland,Manzini","Manzini,Swaziland,Manzini"
"Lobamba,Swaziland,Hhohho","Lobamba,Swaziland,Hhohho"
"Cockburn Town,Turks and Caicos Islands,N/A","Cockburn Town,Turks and Caicos Islands,N/A"
"Fada,Chad,Ennedi-Ouest","Fada,Chad,Ennedi-Ouest"
"Am Timan,Chad,Salamat","Am Timan,Chad,Salamat"
"Abéché,Chad,Ouaddaï","Abéché,Chad,Ouaddaï"
"Sagh,Chad,Moyen-Chari","Sagh,Chad,Moyen-Chari"
"Pala,Chad,Mayo-Kebbi Ouest","Pala,Chad,Mayo-Kebbi Ouest"
"Oum Hadjer,Chad,Batha","Oum Hadjer,Chad,Batha"
"N'Djamena,Chad,Chari-Baguirmi","N'Djamena,Chad,Chari-Baguirmi"
"Moussoro,Chad,Barh el Gazel","Moussoro,Chad,Barh el Gazel"
"Moundou,Chad,Logone Occidental","Moundou,Chad,Logone Occidental"
"Mongo,Chad,Guéra","Mongo,Chad,Guéra"
"Mboursou Léré,Chad,Mayo-Kebbi Ouest","Mboursou Léré,Chad,Mayo-Kebbi Ouest"
"Massakory,Chad,Hadjer-Lamis","Massakory,Chad,Hadjer-Lamis"
"Massaguet,Chad,Hadjer-Lamis","Massaguet,Chad,Hadjer-Lamis"
"Mao,Chad,Kanem","Mao,Chad,Kanem"
"Laï,Chad,Tandjilé","Laï,Chad,Tandjilé"
"Kyabé,Chad,Moyen-Chari","Kyabé,Chad,Moyen-Chari"
"Koumra,Chad,Mandoul","Koumra,Chad,Mandoul"
"Kelo,Chad,Tandjilé","Kelo,Chad,Tandjilé"
"Dourbali,Chad,Chari-Baguirmi","Dourbali,Chad,Chari-Baguirmi"
"Doba,Chad,Logone Oriental","Doba,Chad,Logone Oriental"
"Bongor,Chad,Mayo-Kebbi Est","Bongor,Chad,Mayo-Kebbi Est"
"Bitkine,Chad,Guéra","Bitkine,Chad,Guéra"
"Benoy,Chad,Logone Occidental","Benoy,Chad,Logone Occidental"
"Ati,Chad,Batha","Ati,Chad,Batha"
"Port-aux-Français,French Southern Territories,Kerguelen","Port-aux-Français,French Southern Territories,Kerguelen"
"Vogan,Togo,Maritime","Vogan,Togo,Maritime"
"Tsévié,Togo,Maritime","Tsévié,Togo,Maritime"
"Tchamba,Togo,Centrale","Tchamba,Togo,Centrale"
"Sotouboua,Togo,Centrale","Sotouboua,Togo,Centrale"
"Sokodé,Togo,Centrale","Sokodé,Togo,Centrale"
"Notsé,Togo,Plateaux","Notsé,Togo,Plateaux"
"Niamtougou,Togo,Kara","Niamtougou,Togo,Kara"
"Sansanné-Mango,Togo,Savanes","Sansanné-Mango,Togo,Savanes"
"Lomé,Togo,Maritime","Lomé,Togo,Maritime"
"Kpalimé,Togo,Plateaux","Kpalimé,Togo,Plateaux"
"Kara,Togo,Kara","Kara,Togo,Kara"
"Dapaong,Togo,Savanes","Dapaong,Togo,Savanes"
"Bassar,Togo,Kara","Bassar,Togo,Kara"
"Bafilo,Togo,Kara","Bafilo,Togo,Kara"
"Badou,Togo,Plateaux","Badou,Togo,Plateaux"
"Atakpamé,Togo,Plateaux","Atakpamé,Togo,Plateaux"
"Aného,Togo,Maritime","Aného,Togo,Maritime"
"Ban Talat Yai,Thailand,Phuket","Ban Talat Yai,Thailand,Phuket"
"Ban Talat Nua,Thailand,Phuket","Ban Talat Nua,Thailand,Phuket"
"Sam Roi Yot,Thailand,Prachuap Khiri Khan","Sam Roi Yot,Thailand,Prachuap Khiri Khan"
"Phetchaburi,Thailand,Phetchaburi","Phetchaburi,Thailand,Phetchaburi"
"Trang,Thailand,Trang","Trang,Thailand,Trang"
"Thung Song,Thailand,Nakhon Si Thammarat","Thung Song,Thailand,Nakhon Si Thammarat"
"Thoen,Thailand,Lampang","Thoen,Thailand,Lampang"
"Thap Than,Thailand,Uthai Thani","Thap Than,Thailand,Uthai Thani"
"Tha Muang,Thailand,Kanchanaburi","Tha Muang,Thailand,Kanchanaburi"
"Tha Maka,Thailand,Kanchanaburi","Tha Maka,Thailand,Kanchanaburi"
"Tak,Thailand,Tak","Tak,Thailand,Tak"
"Surat Thani,Thailand,Surat Thani","Surat Thani,Thailand,Surat Thani"
"Sukhothai,Thailand,Sukhothai","Sukhothai,Thailand,Sukhothai"
"Si Satchanalai,Thailand,Sukhothai","Si Satchanalai,Thailand,Sukhothai"
"Sawankhalok,Thailand,Sukhothai","Sawankhalok,Thailand,Sukhothai"
"San Pa Tong,Thailand,Chiang Mai","San Pa Tong,Thailand,Chiang Mai"
"San Kamphaeng,Thailand,Chiang Mai","San Kamphaeng,Thailand,Chiang Mai"
"Ron Phibun,Thailand,Nakhon Si Thammarat","Ron Phibun,Thailand,Nakhon Si Thammarat"
"Ratchaburi,Thailand,Ratchaburi","Ratchaburi,Thailand,Ratchaburi"
"Ranong,Thailand,Ranong","Ranong,Thailand,Ranong"
"Pran Buri,Thailand,Prachuap Khiri Khan","Pran Buri,Thailand,Prachuap Khiri Khan"
"Prachuap Khiri Khan,Thailand,Prachuap Khiri Khan","Prachuap Khiri Khan,Thailand,Prachuap Khiri Khan"
"Phunphin,Thailand,Surat Thani","Phunphin,Thailand,Surat Thani"
"Phuket,Thailand,Phuket","Phuket,Thailand,Phuket"
"Photharam,Thailand,Ratchaburi","Photharam,Thailand,Ratchaburi"
"Phayao,Thailand,Phayao","Phayao,Thailand,Phayao"
"Pa Sang,Thailand,Lamphun","Pa Sang,Thailand,Lamphun"
"Nakhon Si Thammarat,Thailand,Nakhon Si Thammarat","Nakhon Si Thammarat,Thailand,Nakhon Si Thammarat"
"Mae Sot,Thailand,Tak","Mae Sot,Thailand,Tak"
"Mae Sai,Thailand,Chiang Rai","Mae Sai,Thailand,Chiang Rai"
"Mae Ramat,Thailand,Tak","Mae Ramat,Thailand,Tak"
"Mae Chan,Thailand,Chiang Rai","Mae Chan,Thailand,Chiang Rai"
"Lat Yao,Thailand,Nakhon Sawan","Lat Yao,Thailand,Nakhon Sawan"
"Lang Suan,Thailand,Chumphon","Lang Suan,Thailand,Chumphon"
"Lamphun,Thailand,Lamphun","Lamphun,Thailand,Lamphun"
"Lampang,Thailand,Lampang","Lampang,Thailand,Lampang"
"Kui Buri,Thailand,Prachuap Khiri Khan","Kui Buri,Thailand,Prachuap Khiri Khan"
"Krabi,Thailand,Krabi","Krabi,Thailand,Krabi"
"Khao Yoi,Thailand,Phetchaburi","Khao Yoi,Thailand,Phetchaburi"
"Khanu Woralaksaburi,Thailand,Kamphaeng Phet","Khanu Woralaksaburi,Thailand,Kamphaeng Phet"
"Kathu,Thailand,Phuket","Kathu,Thailand,Phuket"
"Kanchanaburi,Thailand,Kanchanaburi","Kanchanaburi,Thailand,Kanchanaburi"
"Kamphaeng Phet,Thailand,Kamphaeng Phet","Kamphaeng Phet,Thailand,Kamphaeng Phet"
"Huai Yot,Thailand,Trang","Huai Yot,Thailand,Trang"
"Hua Hin,Thailand,Prachuap Khiri Khan","Hua Hin,Thailand,Prachuap Khiri Khan"
"Hang Dong,Thailand,Chiang Mai","Hang Dong,Thailand,Chiang Mai"
"Dok Kham Tai,Thailand,Phayao","Dok Kham Tai,Thailand,Phayao"
"Damnoen Saduak,Thailand,Ratchaburi","Damnoen Saduak,Thailand,Ratchaburi"
"Chumphon,Thailand,Chumphon","Chumphon,Thailand,Chumphon"
"Chom Bueng,Thailand,Ratchaburi","Chom Bueng,Thailand,Ratchaburi"
"Chiang Rai,Thailand,Chiang Rai","Chiang Rai,Thailand,Chiang Rai"
"Chiang Mai,Thailand,Chiang Mai","Chiang Mai,Thailand,Chiang Mai"
"Cha-am,Thailand,Phetchaburi","Cha-am,Thailand,Phetchaburi"
"Bo Phloi,Thailand,Kanchanaburi","Bo Phloi,Thailand,Kanchanaburi"
"Ban Tak,Thailand,Tak","Ban Tak,Thailand,Tak"
"Ko Samui,Thailand,Surat Thani","Ko Samui,Thailand,Surat Thani"
"Ban Pong,Thailand,Ratchaburi","Ban Pong,Thailand,Ratchaburi"
"Ban Na San,Thailand,Surat Thani","Ban Na San,Thailand,Surat Thani"
"Ban Na,Thailand,Sukhothai","Ban Na,Thailand,Sukhothai"
"Bang Saphan,Thailand,Prachuap Khiri Khan","Bang Saphan,Thailand,Prachuap Khiri Khan"
"Bang Phae,Thailand,Ratchaburi","Bang Phae,Thailand,Ratchaburi"
"Nong Kung Si,Thailand,Kalasin","Nong Kung Si,Thailand,Kalasin"
"Ban Nong Wua So,Thailand,Changwat Udon Thani","Ban Nong Wua So,Thailand,Changwat Udon Thani"
"Ban Mai,Thailand,Songkhla","Ban Mai,Thailand,Songkhla"
"Ban Huai Thalaeng,Thailand,Nakhon Ratchasima","Ban Huai Thalaeng,Thailand,Nakhon Ratchasima"
"Ban Khlong Bang Sao Thong,Thailand,Samut Prakan","Ban Khlong Bang Sao Thong,Thailand,Samut Prakan"
"Na Klang,Thailand,Changwat Nong Bua Lamphu","Na Klang,Thailand,Changwat Nong Bua Lamphu"
"Yasothon,Thailand,Yasothon","Yasothon,Thailand,Yasothon"
"Yaring,Thailand,Pattani","Yaring,Thailand,Pattani"
"Yala,Thailand,Yala","Yala,Thailand,Yala"
"Wiset Chaichan,Thailand,Ang Thong","Wiset Chaichan,Thailand,Ang Thong"
"Wichian Buri,Thailand,Phetchabun","Wichian Buri,Thailand,Phetchabun"
"Warin Chamrap,Thailand,Changwat Ubon Ratchathani","Warin Chamrap,Thailand,Changwat Ubon Ratchathani"
"Wang Saphung,Thailand,Loei","Wang Saphung,Thailand,Loei"
"Wang Noi,Thailand,Phra Nakhon Si Ayutthaya","Wang Noi,Thailand,Phra Nakhon Si Ayutthaya"
"Wang Nam Yen,Thailand,Sa Kaeo","Wang Nam Yen,Thailand,Sa Kaeo"
"Uttaradit,Thailand,Uttaradit","Uttaradit,Thailand,Uttaradit"
"Uthai Thani,Thailand,Uthai Thani","Uthai Thani,Thailand,Uthai Thani"
"Udon Thani,Thailand,Changwat Udon Thani","Udon Thani,Thailand,Changwat Udon Thani"
"Ubon Ratchathani,Thailand,Changwat Ubon Ratchathani","Ubon Ratchathani,Thailand,Changwat Ubon Ratchathani"
"Trat,Thailand,Trat","Trat,Thailand,Trat"
"Tha Yang,Thailand,Phetchaburi","Tha Yang,Thailand,Phetchaburi"
"Tha Ruea,Thailand,Phra Nakhon Si Ayutthaya","Tha Ruea,Thailand,Phra Nakhon Si Ayutthaya"
"Thap Khlo,Thailand,Phichit","Thap Khlo,Thailand,Phichit"
"Tha Mai,Thailand,Chanthaburi","Tha Mai,Thailand,Chanthaburi"
"Tha Bo,Thailand,Nong Khai","Tha Bo,Thailand,Nong Khai"
"Taphan Hin,Thailand,Phichit","Taphan Hin,Thailand,Phichit"
"Tak Bai,Thailand,Narathiwat","Tak Bai,Thailand,Narathiwat"
"Surin,Thailand,Surin","Surin,Thailand,Surin"
"Suphan Buri,Thailand,Suphan Buri","Suphan Buri,Thailand,Suphan Buri"
"Su-ngai Kolok,Thailand,Narathiwat","Su-ngai Kolok,Thailand,Narathiwat"
"Songkhla,Thailand,Songkhla","Songkhla,Thailand,Songkhla"
"Si Sa Ket,Thailand,Sisaket","Si Sa Ket,Thailand,Sisaket"
"Si Racha,Thailand,Chon Buri","Si Racha,Thailand,Chon Buri"
"Sing Buri,Thailand,Sing Buri","Sing Buri,Thailand,Sing Buri"
"Seka,Thailand,Changwat Bueng Kan","Seka,Thailand,Changwat Bueng Kan"
"Sawang Daen Din,Thailand,Sakon Nakhon","Sawang Daen Din,Thailand,Sakon Nakhon"
"Satun,Thailand,Satun","Satun,Thailand,Satun"
"Sattahip,Thailand,Chon Buri","Sattahip,Thailand,Chon Buri"
"Saraburi,Thailand,Sara Buri","Saraburi,Thailand,Sara Buri"
"Samut Songkhram,Thailand,Samut Songkhram","Samut Songkhram,Thailand,Samut Songkhram"
"Samut Sakhon,Thailand,Samut Sakhon","Samut Sakhon,Thailand,Samut Sakhon"
"Samut Prakan,Thailand,Samut Prakan","Samut Prakan,Thailand,Samut Prakan"
"Sam Phran,Thailand,Nakhon Pathom","Sam Phran,Thailand,Nakhon Pathom"
"Sakon Nakhon,Thailand,Sakon Nakhon","Sakon Nakhon,Thailand,Sakon Nakhon"
"Sa Kaeo,Thailand,Sa Kaeo","Sa Kaeo,Thailand,Sa Kaeo"
"Sadao,Thailand,Songkhla","Sadao,Thailand,Songkhla"
"Roi Et,Thailand,Roi Et","Roi Et,Thailand,Roi Et"
"Rayong,Thailand,Rayong","Rayong,Thailand,Rayong"
"Ranot,Thailand,Songkhla","Ranot,Thailand,Songkhla"
"Ra-ngae,Thailand,Narathiwat","Ra-ngae,Thailand,Narathiwat"
"Prakhon Chai,Thailand,Buriram","Prakhon Chai,Thailand,Buriram"
"Prachin Buri,Thailand,Prachin Buri","Prachin Buri,Thailand,Prachin Buri"
"Phu Kradueng,Thailand,Loei","Phu Kradueng,Thailand,Loei"
"Phu Khiao,Thailand,Chaiyaphum","Phu Khiao,Thailand,Chaiyaphum"
"Phra Pradaeng,Thailand,Samut Prakan","Phra Pradaeng,Thailand,Samut Prakan"
"Phra Phutthabat,Thailand,Sara Buri","Phra Phutthabat,Thailand,Sara Buri"
"Phra Nakhon Si Ayutthaya,Thailand,Phra Nakhon Si Ayutthaya","Phra Nakhon Si Ayutthaya,Thailand,Phra Nakhon Si Ayutthaya"
"Phrae,Thailand,Phrae","Phrae,Thailand,Phrae"
"Phon Charoen,Thailand,Nong Khai","Phon Charoen,Thailand,Nong Khai"
"Phitsanulok,Thailand,Phitsanulok","Phitsanulok,Thailand,Phitsanulok"
"Phichit,Thailand,Phichit","Phichit,Thailand,Phichit"
"Phibun Mangsahan,Thailand,Changwat Ubon Ratchathani","Phibun Mangsahan,Thailand,Changwat Ubon Ratchathani"
"Phetchabun,Thailand,Phetchabun","Phetchabun,Thailand,Phetchabun"
"Phatthalung,Thailand,Phatthalung","Phatthalung,Thailand,Phatthalung"
"Phan Thong,Thailand,Chon Buri","Phan Thong,Thailand,Chon Buri"
"Phanom Sarakham,Thailand,Chachoengsao","Phanom Sarakham,Thailand,Chachoengsao"
"Phanat Nikhom,Thailand,Chon Buri","Phanat Nikhom,Thailand,Chon Buri"
"Phak Hai,Thailand,Phra Nakhon Si Ayutthaya","Phak Hai,Thailand,Phra Nakhon Si Ayutthaya"
"Pattani,Thailand,Pattani","Pattani,Thailand,Pattani"
"Pathum Thani,Thailand,Pathum Thani","Pathum Thani,Thailand,Pathum Thani"
"Pak Phanang,Thailand,Nakhon Si Thammarat","Pak Phanang,Thailand,Nakhon Si Thammarat"
"Pak Kret,Thailand,Nonthaburi","Pak Kret,Thailand,Nonthaburi"
"Pak Chong,Thailand,Nakhon Ratchasima","Pak Chong,Thailand,Nakhon Ratchasima"
"Mueang Nonthaburi,Thailand,Nonthaburi","Mueang Nonthaburi,Thailand,Nonthaburi"
"Non Sung,Thailand,Nakhon Ratchasima","Non Sung,Thailand,Nakhon Ratchasima"
"Nong Phai,Thailand,Phetchabun","Nong Phai,Thailand,Phetchabun"
"Nong Khai,Thailand,Nong Khai","Nong Khai,Thailand,Nong Khai"
"Nong Khae,Thailand,Sara Buri","Nong Khae,Thailand,Sara Buri"
"Nong Bua Lamphu,Thailand,Changwat Nong Bua Lamphu","Nong Bua Lamphu,Thailand,Changwat Nong Bua Lamphu"
"Narathiwat,Thailand,Narathiwat","Narathiwat,Thailand,Narathiwat"
"Nang Rong,Thailand,Buriram","Nang Rong,Thailand,Buriram"
"Nan,Thailand,Nan","Nan,Thailand,Nan"
"Nam Som,Thailand,Changwat Udon Thani","Nam Som,Thailand,Changwat Udon Thani"
"Nakhon Sawan,Thailand,Nakhon Sawan","Nakhon Sawan,Thailand,Nakhon Sawan"
"Nakhon Ratchasima,Thailand,Nakhon Ratchasima","Nakhon Ratchasima,Thailand,Nakhon Ratchasima"
"Nakhon Phanom,Thailand,Nakhon Phanom","Nakhon Phanom,Thailand,Nakhon Phanom"
"Nakhon Pathom,Thailand,Nakhon Pathom","Nakhon Pathom,Thailand,Nakhon Pathom"
"Nakhon Nayok,Thailand,Nakhon Nayok","Nakhon Nayok,Thailand,Nakhon Nayok"
"Nakhon Luang,Thailand,Phra Nakhon Si Ayutthaya","Nakhon Luang,Thailand,Phra Nakhon Si Ayutthaya"
"Mukdahan,Thailand,Mukdahan","Mukdahan,Thailand,Mukdahan"
"Maha Sarakham,Thailand,Maha Sarakham","Maha Sarakham,Thailand,Maha Sarakham"
"Lop Buri,Thailand,Lop Buri","Lop Buri,Thailand,Lop Buri"
"Lom Sak,Thailand,Phetchabun","Lom Sak,Thailand,Phetchabun"
"Loei,Thailand,Loei","Loei,Thailand,Loei"
"Laem Sing,Thailand,Chanthaburi","Laem Sing,Thailand,Chanthaburi"
"Kut Chap,Thailand,Changwat Udon Thani","Kut Chap,Thailand,Changwat Udon Thani"
"Kuchinarai,Thailand,Kalasin","Kuchinarai,Thailand,Kalasin"
"Bangkok,Thailand,Bangkok","Bangkok,Thailand,Bangkok"
"Krathum Baen,Thailand,Samut Sakhon","Krathum Baen,Thailand,Samut Sakhon"
"Klaeng,Thailand,Rayong","Klaeng,Thailand,Rayong"
"Khon Kaen,Thailand,Khon Kaen","Khon Kaen,Thailand,Khon Kaen"
"Khon Buri,Thailand,Nakhon Ratchasima","Khon Buri,Thailand,Nakhon Ratchasima"
"Khlong Luang,Thailand,Pathum Thani","Khlong Luang,Thailand,Pathum Thani"
"Khao Wong,Thailand,Kalasin","Khao Wong,Thailand,Kalasin"
"Kaset Wisai,Thailand,Roi Et","Kaset Wisai,Thailand,Roi Et"
"Kaset Sombun,Thailand,Chaiyaphum","Kaset Sombun,Thailand,Chaiyaphum"
"Kantharalak,Thailand,Sisaket","Kantharalak,Thailand,Sisaket"
"Kamalasai,Thailand,Kalasin","Kamalasai,Thailand,Kalasin"
"Kalasin,Thailand,Kalasin","Kalasin,Thailand,Kalasin"
"Kaeng Khoi,Thailand,Sara Buri","Kaeng Khoi,Thailand,Sara Buri"
"Kaeng Khro,Thailand,Chaiyaphum","Kaeng Khro,Thailand,Chaiyaphum"
"Kabin Buri,Thailand,Prachin Buri","Kabin Buri,Thailand,Prachin Buri"
"Hat Yai,Thailand,Songkhla","Hat Yai,Thailand,Songkhla"
"Det Udom,Thailand,Changwat Ubon Ratchathani","Det Udom,Thailand,Changwat Ubon Ratchathani"
"Den Chai,Thailand,Phrae","Den Chai,Thailand,Phrae"
"Dan Khun Thot,Thailand,Nakhon Ratchasima","Dan Khun Thot,Thailand,Nakhon Ratchasima"
"Chum Phae,Thailand,Khon Kaen","Chum Phae,Thailand,Khon Kaen"
"Chon Daen,Thailand,Phetchabun","Chon Daen,Thailand,Phetchabun"
"Chon Buri,Thailand,Chon Buri","Chon Buri,Thailand,Chon Buri"
"Chok Chai,Thailand,Nakhon Ratchasima","Chok Chai,Thailand,Nakhon Ratchasima"
"Chanthaburi,Thailand,Chanthaburi","Chanthaburi,Thailand,Chanthaburi"
"Chaiyaphum,Thailand,Chaiyaphum","Chaiyaphum,Thailand,Chaiyaphum"
"Chai Nat,Thailand,Chai Nat","Chai Nat,Thailand,Chai Nat"
"Chai Badan,Thailand,Lop Buri","Chai Badan,Thailand,Lop Buri"
"Chachoengsao,Thailand,Chachoengsao","Chachoengsao,Thailand,Chachoengsao"
"Buriram,Thailand,Buriram","Buriram,Thailand,Buriram"
"Bua Yai,Thailand,Nakhon Ratchasima","Bua Yai,Thailand,Nakhon Ratchasima"
"Betong,Thailand,Yala","Betong,Thailand,Yala"
"Ban Selaphum,Thailand,Roi Et","Ban Selaphum,Thailand,Roi Et"
"Ban Rangsit,Thailand,Pathum Thani","Ban Rangsit,Thailand,Pathum Thani"
"Phatthaya,Thailand,Chon Buri","Phatthaya,Thailand,Chon Buri"
"Ban Phan Don,Thailand,Changwat Udon Thani","Ban Phan Don,Thailand,Changwat Udon Thani"
"Ban Phai,Thailand,Khon Kaen","Ban Phai,Thailand,Khon Kaen"
"Ban Phaeo,Thailand,Samut Sakhon","Ban Phaeo,Thailand,Samut Sakhon"
"Ban Mo,Thailand,Sara Buri","Ban Mo,Thailand,Sara Buri"
"Ban Lam Luk Ka,Thailand,Pathum Thani","Ban Lam Luk Ka,Thailand,Pathum Thani"
"Bang Rakam,Thailand,Phitsanulok","Bang Rakam,Thailand,Phitsanulok"
"Bang Racham,Thailand,Sing Buri","Bang Racham,Thailand,Sing Buri"
"Bang Pakong,Thailand,Chachoengsao","Bang Pakong,Thailand,Chachoengsao"
"Bang Pa-in,Thailand,Phra Nakhon Si Ayutthaya","Bang Pa-in,Thailand,Phra Nakhon Si Ayutthaya"
"Bang Mun Nak,Thailand,Phichit","Bang Mun Nak,Thailand,Phichit"
"Bang Len,Thailand,Nakhon Pathom","Bang Len,Thailand,Nakhon Pathom"
"Bang Lamung,Thailand,Chon Buri","Bang Lamung,Thailand,Chon Buri"
"Bang Kruai,Thailand,Nonthaburi","Bang Kruai,Thailand,Nonthaburi"
"Bang Krathum,Thailand,Phitsanulok","Bang Krathum,Thailand,Phitsanulok"
"Bang Bua Thong,Thailand,Nonthaburi","Bang Bua Thong,Thailand,Nonthaburi"
"Bang Ban,Thailand,Phra Nakhon Si Ayutthaya","Bang Ban,Thailand,Phra Nakhon Si Ayutthaya"
"Ban Dung,Thailand,Changwat Udon Thani","Ban Dung,Thailand,Changwat Udon Thani"
"Ban Chang,Thailand,Rayong","Ban Chang,Thailand,Rayong"
"Ban Bueng,Thailand,Chon Buri","Ban Bueng,Thailand,Chon Buri"
"Ban Talat Bueng,Thailand,Chon Buri","Ban Talat Bueng,Thailand,Chon Buri"
"Ban Bang Kadi Pathum Thani,Thailand,Phra Nakhon Si Ayutthaya","Ban Bang Kadi Pathum Thani,Thailand,Phra Nakhon Si Ayutthaya"
"Bang Bo District,Thailand,Samut Prakan","Bang Bo District,Thailand,Samut Prakan"
"Aranyaprathet,Thailand,Sa Kaeo","Aranyaprathet,Thailand,Sa Kaeo"
"Amnat Charoen,Thailand,Amnat Charoen","Amnat Charoen,Thailand,Amnat Charoen"
"Amphoe Sikhiu,Thailand,Nakhon Ratchasima","Amphoe Sikhiu,Thailand,Nakhon Ratchasima"
"Wichit,Thailand,Phuket","Wichit,Thailand,Phuket"
"Ban Chalong,Thailand,Phuket","Ban Chalong,Thailand,Phuket"
"Ban Ratsada,Thailand,Phuket","Ban Ratsada,Thailand,Phuket"
"Yovon,Tajikistan,Khatlon","Yovon,Tajikistan,Khatlon"
"Vose’,Tajikistan,Khatlon","Vose’,Tajikistan,Khatlon"
"Vakhsh,Tajikistan,Khatlon","Vakhsh,Tajikistan,Khatlon"
"Istaravshan,Tajikistan,Viloyati Sughd","Istaravshan,Tajikistan,Viloyati Sughd"
"Tursunzoda,Tajikistan,Republican Subordination","Tursunzoda,Tajikistan,Republican Subordination"
"Qŭrghonteppa,Tajikistan,Khatlon","Qŭrghonteppa,Tajikistan,Khatlon"
"Panjakent,Tajikistan,Viloyati Sughd","Panjakent,Tajikistan,Viloyati Sughd"
"Farkhor,Tajikistan,Khatlon","Farkhor,Tajikistan,Khatlon"
"Vahdat,Tajikistan,Republican Subordination","Vahdat,Tajikistan,Republican Subordination"
"Norak,Tajikistan,Khatlon","Norak,Tajikistan,Khatlon"
"Kŭlob,Tajikistan,Khatlon","Kŭlob,Tajikistan,Khatlon"
"Kolkhozobod,Tajikistan,Khatlon","Kolkhozobod,Tajikistan,Khatlon"
"Khorugh,Tajikistan,Gorno-Badakhshan","Khorugh,Tajikistan,Gorno-Badakhshan"
"Ishqoshim,Tajikistan,Gorno-Badakhshan","Ishqoshim,Tajikistan,Gorno-Badakhshan"
